Date,portfolio_return,selected_symbols,turnover
2014-08-31,-0.025598884932244305,"XLE,XLK,XLP",0.0
2014-09-30,0.009170654739799647,"XLB,XLK,XLP",0.6666666666666666
2014-10-31,0.03790798589072941,"XLF,XLP,XLV",1.3333333333333333
2014-11-30,-0.004140599892616207,"XLF,XLK,XLP",0.6666666666666666
2014-12-31,-0.03639397814904155,"XLF,XLP,XLY",0.6666666666666666
2015-01-31,0.020977846690820333,"XLP,XLU,XLY",0.6666666666666666
2015-02-28,-0.005950069405514197,"XLP,XLV,XLY",0.6666666666666666
2015-03-31,-0.006339855563493072,"XLP,XLV,XLY",0.0
2015-04-30,0.022290590986063192,"XLP,XLV,XLY",0.0
2015-05-31,-0.005803326044475828,"XLF,XLP,XLY",0.6666666666666666
2015-06-30,0.036264733031081464,"XLI,XLP,XLY",0.6666666666666666
2015-07-31,-0.06518586661675962,"XLF,XLP,XLY",0.6666666666666666
2015-08-31,-0.008003983025797634,"XLI,XLP,XLY",0.6666666666666666
2015-09-30,0.05266277475609245,"XLP,XLU,XLY",0.6666666666666666
2015-10-31,-0.01094211491072187,"XLP,XLU,XLY",0.0
2015-11-30,-0.025933119238843633,"XLF,XLI,XLY",1.3333333333333333
2015-12-31,-0.03447977429482807,"XLI,XLP,XLY",0.6666666666666666
2016-01-31,0.021711724008364554,"XLI,XLP,XLU",0.6666666666666666
2016-02-29,0.06562791318879424,"XLI,XLP,XLU",0.0
2016-03-31,-0.008689460637431735,"XLI,XLP,XLU",0.0
2016-04-30,0.00589539799412971,"XLI,XLP,XLU",0.0
2016-05-31,0.04566582728416516,"XLI,XLP,XLU",0.0
2016-06-30,0.01127958054805182,"XLP,XLU,XLV",0.6666666666666666
2016-07-31,-0.03124868645551907,"XLP,XLU,XLV",0.0
2016-08-31,0.002474584592453903,"XLI,XLK,XLP",1.3333333333333333
2016-09-30,-0.03114896158975744,"XLI,XLK,XLV",0.6666666666666666
2016-10-31,0.033322137382482346,"XLF,XLK,XLP",1.3333333333333333
2016-11-30,0.013671851601304796,"XLF,XLI,XLY",1.3333333333333333
2016-12-31,-0.0036351145102409737,"XLE,XLF,XLI",0.6666666666666666
2017-01-31,0.03668317316434622,"XLF,XLI,XLY",0.6666666666666666
2017-02-28,-0.014007630455948439,"XLF,XLI,XLV",0.6666666666666666
2017-03-31,0.021245330133044932,"XLI,XLK,XLY",1.3333333333333333
2017-04-30,0.0256627127200435,"XLK,XLP,XLY",0.6666666666666666
2017-05-31,0.003514236320211084,"XLP,XLV,XLY",0.6666666666666666
2017-06-30,0.006018776352584224,"XLI,XLP,XLV",0.6666666666666666
2017-07-31,0.013126801312236092,"XLP,XLU,XLV",0.6666666666666666
2017-08-31,-0.008534762154586891,"XLP,XLU,XLV",0.0
2017-09-30,-0.005536291723073647,"XLI,XLP,XLV",0.6666666666666666
2017-10-31,0.019405369238720084,"XLB,XLF,XLK",2.0
2017-11-30,0.013387840312584812,"XLI,XLV,XLY",1.9999999999999998
2017-12-31,0.05413714572570694,"XLI,XLP,XLY",0.6666666666666666
2018-01-31,-0.04986407341140997,"XLI,XLP,XLY",0.0
2018-02-28,-0.019933205230213098,"XLI,XLP,XLY",0.0
2018-03-31,0.0009186045163159413,"XLP,XLU,XLY",0.6666666666666666
2018-04-30,0.012917245932903849,"XLE,XLU,XLY",0.6666666666666666
2018-05-31,-0.004801597275865599,"XLE,XLF,XLK",1.3333333333333333
2018-06-30,0.018289957014912574,"XLK,XLU,XLY",1.3333333333333333
2018-07-31,0.032753127587536714,"XLP,XLV,XLY",1.3333333333333333
2018-08-31,0.014906244796568805,"XLP,XLV,XLY",0.0
2018-09-30,-0.08294750790639271,"XLK,XLV,XLY",0.6666666666666666
2018-10-31,0.0463152440762163,"XLP,XLU,XLV",1.3333333333333333
2018-11-30,-0.07420873425986454,"XLP,XLU,XLV",0.0
2018-12-31,0.04475151249025066,"XLP,XLU,XLV",0.0
2019-01-31,0.023230076034066977,"XLP,XLU,XLV",0.0
2019-02-28,0.023654474678139893,"XLP,XLU,XLV",0.0
2019-03-31,0.03081062646414523,"XLP,XLU,XLY",0.6666666666666666
2019-04-30,-0.04008761065116099,"XLP,XLU,XLY",0.0
2019-05-31,0.05407251511272119,"XLP,XLU,XLY",0.0
2019-06-30,0.015209731721900727,"XLF,XLP,XLU",0.6666666666666666
2019-07-31,0.01907857217394371,"XLK,XLP,XLU",0.6666666666666666
2019-08-31,0.025252499282143903,"XLK,XLP,XLU",0.0
2019-09-30,0.0043993313896910635,"XLF,XLP,XLU",0.6666666666666666
2019-10-31,0.027290697009113275,"XLF,XLU,XLV",0.6666666666666666
2019-11-30,0.0312503116520492,"XLF,XLU,XLV",0.0
2019-12-31,0.026918740824230993,"XLF,XLK,XLU",0.6666666666666666
2020-01-31,-0.09469067155119798,"XLF,XLK,XLU",0.0
2020-02-29,-0.1320316405536284,"XLF,XLK,XLU",0.0
2020-03-31,0.11093963306617818,"XLK,XLP,XLV",1.3333333333333333
2020-04-30,0.04043427853391549,"XLK,XLP,XLV",0.0
2020-05-31,0.02526791315564262,"XLK,XLV,XLY",0.6666666666666666
2020-06-30,0.061384163274629845,"XLK,XLV,XLY",0.0
2020-07-31,0.08676287195248829,"XLK,XLP,XLY",0.6666666666666666
2020-08-31,-0.029577724335904516,"XLK,XLP,XLY",0.0
2020-09-30,-0.030734247572284858,"XLP,XLV,XLY",0.6666666666666666
2020-10-31,0.0606707785904322,"XLP,XLU,XLY",0.6666666666666666
2020-11-30,0.019720933401916607,"XLB,XLI,XLY",1.3333333333333333
2020-12-31,-0.017671839938060985,"XLF,XLI,XLY",0.6666666666666666
2021-01-31,0.05988204143730798,"XLF,XLI,XLY",0.0
2021-02-28,0.05936756566214736,"XLE,XLF,XLI",0.6666666666666666
2021-03-31,0.03565970208318562,"XLE,XLF,XLI",0.0
2021-04-30,0.04536774856037962,"XLE,XLF,XLI",0.0
2021-05-31,-0.03527344316247656,"XLB,XLF,XLI",0.6666666666666666
2021-06-30,-0.012856927564205829,"XLE,XLF,XLV",1.3333333333333333
2021-07-31,0.028586970796668828,"XLF,XLI,XLV",0.6666666666666666
2021-08-31,-0.04480256217221482,"XLF,XLI,XLV",0.0
2021-09-30,0.06857688394720296,"XLF,XLK,XLV",0.6666666666666666
2021-10-31,-0.014393493258521201,"XLF,XLK,XLV",0.0
2021-11-30,0.022538075148971583,"XLF,XLK,XLY",0.6666666666666666
2021-12-31,-0.04558346095089375,"XLF,XLK,XLV",0.6666666666666666
2022-01-31,-0.0142746092511713,"XLP,XLU,XLV",1.3333333333333333
2022-02-28,0.059549288369843634,"XLP,XLU,XLV",0.0
2022-03-31,-0.012264026475819773,"XLE,XLP,XLU",0.6666666666666666
2022-04-30,0.005713997786724248,"XLP,XLU,XLV",0.6666666666666666
2022-05-31,-0.03283572616819123,"XLP,XLU,XLV",0.0
2022-06-30,0.03963745648060294,"XLP,XLU,XLV",0.0
2022-07-31,-0.023651993339479385,"XLP,XLU,XLV",0.0
2022-08-31,-0.07317505756255693,"XLP,XLU,XLV",0.0
2022-09-30,0.06852059200565914,"XLP,XLU,XLV",0.0
2022-10-31,0.062174047396193435,"XLI,XLP,XLV",0.6666666666666666
2022-11-30,-0.025317083617970432,"XLI,XLP,XLV",0.0
2022-12-31,0.0026231033588763504,"XLI,XLP,XLV",0.0
2023-01-31,-0.030860379357656766,"XLF,XLP,XLV",0.6666666666666666
2023-02-28,-0.02243581486646965,"XLF,XLI,XLV",0.6666666666666666
2023-03-31,0.018772371168902513,"XLI,XLP,XLV",0.6666666666666666
2023-04-30,-0.045261014000699665,"XLI,XLP,XLV",0.0
2023-05-31,0.043673307621683755,"XLK,XLP,XLV",0.6666666666666666
2023-06-30,0.028193635989956462,"XLF,XLK,XLV",0.6666666666666666
2023-07-31,-0.01632648295380068,"XLF,XLK,XLV",0.0
2023-08-31,-0.012146982047868422,"XLE,XLF,XLV",0.6666666666666666
2023-09-30,-0.038190715679513154,"XLE,XLF,XLV",0.0
2023-10-31,0.05219790369996731,"XLE,XLF,XLV",0.0
2023-11-30,0.03219071574427497,"XLE,XLF,XLV",0.0
2023-12-31,0.017579343509059354,"XLE,XLF,XLK",0.6666666666666666
2024-01-31,0.0398125884035078,"XLF,XLK,XLV",0.6666666666666666
2024-02-29,0.026575961727250887,"XLF,XLK,XLV",0.0
2024-03-31,-0.049831430822795245,"XLF,XLK,XLV",0.0
2024-04-30,0.014889702228563818,"XLE,XLF,XLI",1.3333333333333333
2024-05-31,-0.010949871397318695,"XLE,XLF,XLI",0.0
2024-06-30,0.026761006912999798,"XLF,XLI,XLK",0.6666666666666666
2024-07-31,0.041490657996711734,"XLF,XLI,XLV",0.6666666666666666
2024-08-31,-0.0036264107337512508,"XLF,XLP,XLV",0.6666666666666666
2024-09-30,-0.03063044199410614,"XLP,XLU,XLV",0.6666666666666666
2024-10-31,0.04897668023355154,"XLF,XLP,XLV",0.6666666666666666
2024-11-30,-0.05716731340864374,"XLF,XLP,XLV",0.0
