Date,momentum_score_z_weight,liquidity_1m_z_weight,volatility_score_z_weight
1998-12-31,0.3333333333,0.3333333333,0.3333333333
1999-01-31,0.3333333333,0.3333333333,0.3333333333
1999-02-28,0.3333333333,0.3333333333,0.3333333333
1999-03-31,0.3333333333,0.3333333333,0.3333333333
1999-04-30,0.3333333333,0.3333333333,0.3333333333
1999-05-31,0.3333333333,0.3333333333,0.3333333333
1999-06-30,0.3333333333,0.3333333333,0.3333333333
1999-07-31,0.3333333333,0.3333333333,0.3333333333
1999-08-31,0.3333333333,0.3333333333,0.3333333333
1999-09-30,0.3333333333,0.3333333333,0.3333333333
1999-10-31,0.3333333333,0.3333333333,0.3333333333
1999-11-30,0.3333333333,0.3333333333,0.3333333333
1999-12-31,0.3333333333,0.3333333333,0.3333333333
2000-01-31,0.3333333333,0.3333333333,0.3333333333
2000-02-29,0.3333333333,0.3333333333,0.3333333333
2000-03-31,0.3333333333,0.3333333333,0.3333333333
2000-04-30,0.3333333333,0.3333333333,0.3333333333
2000-05-31,0.3333333333,0.3333333333,0.3333333333
2000-06-30,0.3333333333,0.3333333333,0.3333333333
2000-07-31,0.3333333333,0.3333333333,0.3333333333
2000-08-31,0.3333333333,0.3333333333,0.3333333333
2000-09-30,0.3333333333,0.3333333333,0.3333333333
2000-10-31,0.3333333333,0.3333333333,0.3333333333
2000-11-30,0.3333333333,0.3333333333,0.3333333333
2000-12-31,0.3333333333,0.3333333333,0.3333333333
2001-01-31,0.3333333333,0.3333333333,0.3333333333
2001-02-28,0.3333333333,0.3333333333,0.3333333333
2001-03-31,0.3333333333,0.3333333333,0.3333333333
2001-04-30,0.3333333333,0.3333333333,0.3333333333
2001-05-31,0.3333333333,0.3333333333,0.3333333333
2001-06-30,0.3333333333,0.3333333333,0.3333333333
2001-07-31,0.3333333333,0.3333333333,0.3333333333
2001-08-31,0.3333333333,0.3333333333,0.3333333333
2001-09-30,0.3333333333,0.3333333333,0.3333333333
2001-10-31,0.3333333333,0.3333333333,0.3333333333
2001-11-30,0.3333333333,0.3333333333,0.3333333333
2001-12-31,0.3333333333,0.3333333333,0.3333333333
2002-01-31,0.3333333333,0.3333333333,0.3333333333
2002-02-28,0.3333333333,0.3333333333,0.3333333333
2002-03-31,0.3333333333,0.3333333333,0.3333333333
2002-04-30,0.3333333333,0.3333333333,0.3333333333
2002-05-31,0.3333333333,0.3333333333,0.3333333333
2002-06-30,0.3333333333,0.3333333333,0.3333333333
2002-07-31,0.3333333333,0.3333333333,0.3333333333
2002-08-31,0.3333333333,0.3333333333,0.3333333333
2002-09-30,0.3333333333,0.3333333333,0.3333333333
2002-10-31,0.3333333333,0.3333333333,0.3333333333
2002-11-30,0.3333333333,0.3333333333,0.3333333333
2002-12-31,0.43763440858548386,0.26344086019838714,0.29892473116612905
2003-01-31,0.45166666665,0.16666666665,0.38166666665
2003-02-28,0.49885844747191777,0.16666666665,0.33447488582808216
2003-03-31,0.46960784312058823,0.20784313723823528,0.32254901959117643
2003-04-30,0.46354166664999996,0.20416666665,0.33229166665
2003-05-31,0.6309523809357144,0.16666666665,0.20238095236428566
2003-06-30,0.44632768359915254,0.28531073444661015,0.26836158190423726
2003-07-31,0.29824561401842103,0.37719298243947375,0.32456140349210527
2003-08-31,0.40090090088423425,0.2837837837671171,0.3153153152986486
2003-09-30,0.5328638497485916,0.26173708918521127,0.20539906101619715
2003-10-31,0.41666666664999996,0.4166666666500001,0.16666666665
2003-11-30,0.16666666665,0.66666666665,0.16666666665
2003-12-31,0.42592592590925926,0.4074074073907408,0.16666666665
2004-01-31,0.20765027320737706,0.625683060092623,0.16666666665
2004-02-29,0.16666666665,0.66666666665,0.16666666665
2004-03-31,0.5780590717132911,0.2552742615867089,0.16666666665
2004-04-30,0.44791666664999996,0.3854166666500001,0.16666666665
2004-05-31,0.3575757575590909,0.47575757574090916,0.16666666665
2004-06-30,0.5543071160882022,0.2790262172117978,0.16666666665
2004-07-31,0.66666666665,0.16666666665,0.16666666665
2004-08-31,0.66666666665,0.16666666665,0.16666666665
2004-09-30,0.66666666665,0.16666666665,0.16666666665
2004-10-31,0.66666666665,0.16666666665,0.16666666665
2004-11-30,0.66666666665,0.16666666665,0.16666666665
2004-12-31,0.66666666665,0.16666666665,0.16666666665
2005-01-31,0.66666666665,0.16666666665,0.16666666665
2005-02-28,0.66666666665,0.16666666665,0.16666666665
2005-03-31,0.66666666665,0.16666666665,0.16666666665
2005-04-30,0.66666666665,0.16666666665,0.16666666665
2005-05-31,0.66666666665,0.16666666665,0.16666666665
2005-06-30,0.66666666665,0.16666666665,0.16666666665
2005-07-31,0.66666666665,0.16666666665,0.16666666665
2005-08-31,0.66666666665,0.16666666665,0.16666666665
2005-09-30,0.66666666665,0.16666666665,0.16666666665
2005-10-31,0.66666666665,0.16666666665,0.16666666665
2005-11-30,0.3333333333,0.3333333333,0.3333333333
2005-12-31,0.66666666665,0.16666666665,0.16666666665
2006-01-31,0.3333333333,0.3333333333,0.3333333333
2006-02-28,0.3333333333,0.3333333333,0.3333333333
2006-03-31,0.3333333333,0.3333333333,0.3333333333
2006-04-30,0.3333333333,0.3333333333,0.3333333333
2006-05-31,0.3333333333,0.3333333333,0.3333333333
2006-06-30,0.3333333333,0.3333333333,0.3333333333
2006-07-31,0.3333333333,0.3333333333,0.3333333333
2006-08-31,0.3333333333,0.3333333333,0.3333333333
2006-09-30,0.3333333333,0.3333333333,0.3333333333
2006-10-31,0.3333333333,0.3333333333,0.3333333333
2006-11-30,0.3333333333,0.3333333333,0.3333333333
2006-12-31,0.3333333333,0.3333333333,0.3333333333
2007-01-31,0.16666666665,0.66666666665,0.16666666665
2007-02-28,0.16666666665,0.66666666665,0.16666666665
